Start date;End date;Photovoltaics and wind [MWh];Wind offshore [MWh];Wind onshore [MWh];Photovoltaics [MWh]
Nov 27, 2024 5:00 AM;Nov 27, 2024 6:00 AM;10,292.50;1,778.50;8,514.00;0.00
Nov 27, 2024 6:00 AM;Nov 27, 2024 7:00 AM;9,608.25;1,572.50;8,035.75;0.00
Nov 27, 2024 7:00 AM;Nov 27, 2024 8:00 AM;9,427.25;1,413.50;7,998.50;15.25
Nov 27, 2024 8:00 AM;Nov 27, 2024 9:00 AM;11,168.75;1,410.00;8,697.00;1,061.75
Nov 27, 2024 9:00 AM;Nov 27, 2024 10:00 AM;15,319.75;1,389.50;9,870.25;4,060.00
Nov 27, 2024 10:00 AM;Nov 27, 2024 11:00 AM;19,696.50;1,597.00;10,698.25;7,401.25
Nov 27, 2024 11:00 AM;Nov 27, 2024 12:00 PM;24,102.75;2,000.50;11,968.50;10,133.75
Nov 27, 2024 12:00 PM;Nov 27, 2024 1:00 PM;27,641.75;2,748.00;13,807.25;11,086.50
Nov 27, 2024 1:00 PM;Nov 27, 2024 2:00 PM;30,163.25;3,813.25;16,414.75;9,935.25
Nov 27, 2024 2:00 PM;Nov 27, 2024 3:00 PM;28,740.25;4,046.75;18,573.75;6,119.75
Nov 27, 2024 3:00 PM;Nov 27, 2024 4:00 PM;29,597.75;4,622.75;22,830.00;2,145.00
Nov 27, 2024 4:00 PM;Nov 27, 2024 5:00 PM;32,893.25;4,890.50;27,888.25;114.50
Nov 27, 2024 5:00 PM;Nov 27, 2024 6:00 PM;37,663.25;4,748.50;32,914.75;0.00
Nov 27, 2024 6:00 PM;Nov 27, 2024 7:00 PM;41,421.00;4,464.00;36,957.00;0.00
Nov 27, 2024 7:00 PM;Nov 27, 2024 8:00 PM;44,085.00;4,354.25;39,730.75;0.00
Nov 27, 2024 8:00 PM;Nov 27, 2024 9:00 PM;45,526.75;4,203.75;41,323.00;0.00
Nov 27, 2024 9:00 PM;Nov 27, 2024 10:00 PM;45,644.75;4,250.00;41,394.75;0.00
Nov 27, 2024 10:00 PM;Nov 27, 2024 11:00 PM;44,088.75;4,346.25;39,742.50;0.00
Nov 27, 2024 11:00 PM;Nov 28, 2024 12:00 AM;43,141.75;4,545.50;38,596.25;0.00
Nov 28, 2024 12:00 AM;Nov 28, 2024 1:00 AM;44,722.00;4,932.75;39,789.25;0.00
Nov 28, 2024 1:00 AM;Nov 28, 2024 2:00 AM;44,383.50;4,316.75;40,066.75;0.00
Nov 28, 2024 2:00 AM;Nov 28, 2024 3:00 AM;45,493.00;4,829.50;40,663.50;0.00
Nov 28, 2024 3:00 AM;Nov 28, 2024 4:00 AM;45,819.75;5,100.50;40,719.25;0.00
Nov 28, 2024 4:00 AM;Nov 28, 2024 5:00 AM;45,830.00;5,019.75;40,810.25;0.00
Nov 28, 2024 5:00 AM;Nov 28, 2024 6:00 AM;43,687.00;3,784.75;39,902.25;0.00
Nov 28, 2024 6:00 AM;Nov 28, 2024 7:00 AM;41,337.75;2,548.75;38,789.00;0.00
Nov 28, 2024 7:00 AM;Nov 28, 2024 8:00 AM;40,215.50;2,294.50;37,911.75;9.25
Nov 28, 2024 8:00 AM;Nov 28, 2024 9:00 AM;39,505.00;2,591.75;36,249.25;664.00
Nov 28, 2024 9:00 AM;Nov 28, 2024 10:00 AM;40,537.75;3,080.25;34,795.50;2,662.00
Nov 28, 2024 10:00 AM;Nov 28, 2024 11:00 AM;42,979.25;3,791.75;34,309.75;4,877.75
Nov 28, 2024 11:00 AM;Nov 28, 2024 12:00 PM;45,178.75;4,308.25;34,252.25;6,618.25
Nov 28, 2024 12:00 PM;Nov 28, 2024 1:00 PM;46,246.25;4,730.00;34,165.75;7,350.50
Nov 28, 2024 1:00 PM;Nov 28, 2024 2:00 PM;44,960.75;4,803.00;33,306.00;6,851.75
Nov 28, 2024 2:00 PM;Nov 28, 2024 3:00 PM;41,217.00;4,758.50;31,907.25;4,551.25
Nov 28, 2024 3:00 PM;Nov 28, 2024 4:00 PM;36,106.00;4,648.00;29,824.75;1,633.25
Nov 28, 2024 4:00 PM;Nov 28, 2024 5:00 PM;32,013.25;4,241.25;27,679.75;92.25
Nov 28, 2024 5:00 PM;Nov 28, 2024 6:00 PM;29,360.75;3,659.50;25,701.25;0.00
Nov 28, 2024 6:00 PM;Nov 28, 2024 7:00 PM;26,738.75;3,022.75;23,716.00;0.00
Nov 28, 2024 7:00 PM;Nov 28, 2024 8:00 PM;24,052.50;2,453.00;21,599.50;0.00
Nov 28, 2024 8:00 PM;Nov 28, 2024 9:00 PM;21,382.25;1,998.00;19,384.25;0.00
Nov 28, 2024 9:00 PM;Nov 28, 2024 10:00 PM;18,660.25;1,645.25;17,015.00;0.00
Nov 28, 2024 10:00 PM;Nov 28, 2024 11:00 PM;16,013.50;1,371.00;14,642.50;0.00
Nov 28, 2024 11:00 PM;Nov 29, 2024 12:00 AM;13,807.00;1,144.50;12,662.50;0.00
Nov 29, 2024 12:00 AM;Nov 29, 2024 1:00 AM;11,607.25;724.00;10,883.25;0.00
Nov 29, 2024 1:00 AM;Nov 29, 2024 2:00 AM;9,864.50;487.00;9,377.50;0.00
Nov 29, 2024 2:00 AM;Nov 29, 2024 3:00 AM;8,135.75;329.75;7,806.00;0.00
Nov 29, 2024 3:00 AM;Nov 29, 2024 4:00 AM;6,880.50;258.25;6,622.25;0.00
Nov 29, 2024 4:00 AM;Nov 29, 2024 5:00 AM;5,975.00;346.50;5,628.50;0.00
Nov 29, 2024 5:00 AM;Nov 29, 2024 6:00 AM;5,370.75;456.50;4,914.25;0.00
Nov 29, 2024 6:00 AM;Nov 29, 2024 7:00 AM;4,938.00;608.50;4,329.50;0.00
Nov 29, 2024 7:00 AM;Nov 29, 2024 8:00 AM;4,352.25;903.50;3,439.00;9.75
Nov 29, 2024 8:00 AM;Nov 29, 2024 9:00 AM;4,965.25;1,132.25;2,798.00;1,035.00
Nov 29, 2024 9:00 AM;Nov 29, 2024 10:00 AM;8,019.75;1,359.25;2,450.50;4,210.00
Nov 29, 2024 10:00 AM;Nov 29, 2024 11:00 AM;11,495.75;1,629.00;2,326.00;7,540.75
Nov 29, 2024 11:00 AM;Nov 29, 2024 12:00 PM;14,051.50;1,972.75;2,206.25;9,872.50
Nov 29, 2024 12:00 PM;Nov 29, 2024 1:00 PM;14,508.50;2,256.00;2,058.00;10,194.50
Nov 29, 2024 1:00 PM;Nov 29, 2024 2:00 PM;13,101.50;2,420.50;1,969.25;8,711.75
Nov 29, 2024 2:00 PM;Nov 29, 2024 3:00 PM;10,261.50;2,291.00;2,080.00;5,890.50
Nov 29, 2024 3:00 PM;Nov 29, 2024 4:00 PM;7,005.00;2,358.50;2,575.75;2,070.75
Nov 29, 2024 4:00 PM;Nov 29, 2024 5:00 PM;6,170.75;2,482.75;3,573.00;115.00
Nov 29, 2024 5:00 PM;Nov 29, 2024 6:00 PM;7,561.25;2,710.00;4,851.25;0.00
Nov 29, 2024 6:00 PM;Nov 29, 2024 7:00 PM;9,008.50;3,042.25;5,966.25;0.00
Nov 29, 2024 7:00 PM;Nov 29, 2024 8:00 PM;10,436.50;3,468.25;6,968.25;0.00
Nov 29, 2024 8:00 PM;Nov 29, 2024 9:00 PM;11,993.75;3,916.50;8,077.25;0.00
Nov 29, 2024 9:00 PM;Nov 29, 2024 10:00 PM;13,423.75;4,287.75;9,136.00;0.00
Nov 29, 2024 10:00 PM;Nov 29, 2024 11:00 PM;14,646.25;4,513.50;10,132.75;0.00
Nov 29, 2024 11:00 PM;Nov 30, 2024 12:00 AM;15,739.00;4,631.75;11,107.25;0.00
Nov 30, 2024 12:00 AM;Nov 30, 2024 1:00 AM;19,613.75;5,270.75;14,343.00;0.00
Nov 30, 2024 1:00 AM;Nov 30, 2024 2:00 AM;19,754.75;5,109.50;14,645.25;0.00
Nov 30, 2024 2:00 AM;Nov 30, 2024 3:00 AM;20,364.25;5,096.50;15,267.75;0.00
Nov 30, 2024 3:00 AM;Nov 30, 2024 4:00 AM;21,082.00;4,928.25;16,153.75;0.00
Nov 30, 2024 4:00 AM;Nov 30, 2024 5:00 AM;21,068.75;4,552.00;16,516.75;0.00
Nov 30, 2024 5:00 AM;Nov 30, 2024 6:00 AM;21,243.75;4,463.75;16,780.00;0.00
Nov 30, 2024 6:00 AM;Nov 30, 2024 7:00 AM;22,103.50;4,600.75;17,502.75;0.00
Nov 30, 2024 7:00 AM;Nov 30, 2024 8:00 AM;22,607.75;4,814.75;17,760.00;33.00
Nov 30, 2024 8:00 AM;Nov 30, 2024 9:00 AM;25,829.75;4,978.25;17,797.25;3,054.25
Nov 30, 2024 9:00 AM;Nov 30, 2024 10:00 AM;33,797.25;5,128.75;17,481.25;11,187.25
Nov 30, 2024 10:00 AM;Nov 30, 2024 11:00 AM;39,575.00;5,196.75;15,709.00;18,669.25
Nov 30, 2024 11:00 AM;Nov 30, 2024 12:00 PM;41,355.00;5,049.00;13,080.50;23,225.50
Nov 30, 2024 12:00 PM;Nov 30, 2024 1:00 PM;38,968.50;4,724.25;10,526.00;23,718.25
Nov 30, 2024 1:00 PM;Nov 30, 2024 2:00 PM;33,274.00;4,211.50;8,981.75;20,080.75
Nov 30, 2024 2:00 PM;Nov 30, 2024 3:00 PM;24,264.50;4,099.75;8,332.00;11,832.75
Nov 30, 2024 3:00 PM;Nov 30, 2024 4:00 PM;17,341.25;3,855.25;9,457.00;4,029.00
Nov 30, 2024 4:00 PM;Nov 30, 2024 5:00 PM;15,261.75;3,786.25;11,304.75;170.75
Nov 30, 2024 5:00 PM;Nov 30, 2024 6:00 PM;16,661.75;3,768.25;12,893.50;0.00
Nov 30, 2024 6:00 PM;Nov 30, 2024 7:00 PM;17,342.75;3,735.50;13,607.25;0.00
Nov 30, 2024 7:00 PM;Nov 30, 2024 8:00 PM;17,153.75;3,637.50;13,516.25;0.00
Nov 30, 2024 8:00 PM;Nov 30, 2024 9:00 PM;16,521.00;3,497.75;13,023.25;0.00
Nov 30, 2024 9:00 PM;Nov 30, 2024 10:00 PM;15,482.25;3,343.00;12,139.25;0.00
Nov 30, 2024 10:00 PM;Nov 30, 2024 11:00 PM;14,429.25;3,200.50;11,228.75;0.00
Nov 30, 2024 11:00 PM;Dec 1, 2024 12:00 AM;13,590.75;3,034.25;10,556.50;0.00
Dec 1, 2024 12:00 AM;Dec 1, 2024 1:00 AM;13,880.50;2,323.75;11,556.75;0.00
Dec 1, 2024 1:00 AM;Dec 1, 2024 2:00 AM;13,058.50;2,006.00;11,052.50;0.00
Dec 1, 2024 2:00 AM;Dec 1, 2024 3:00 AM;12,360.75;1,826.25;10,534.50;0.00
Dec 1, 2024 3:00 AM;Dec 1, 2024 4:00 AM;11,854.00;1,870.00;9,984.00;0.00
Dec 1, 2024 4:00 AM;Dec 1, 2024 5:00 AM;11,340.50;1,876.50;9,464.00;0.00
Dec 1, 2024 5:00 AM;Dec 1, 2024 6:00 AM;10,840.75;1,833.75;9,007.00;0.00
Dec 1, 2024 6:00 AM;Dec 1, 2024 7:00 AM;10,743.75;1,779.25;8,964.50;0.00
Dec 1, 2024 7:00 AM;Dec 1, 2024 8:00 AM;10,854.75;1,849.50;8,989.00;16.25
Dec 1, 2024 8:00 AM;Dec 1, 2024 9:00 AM;13,435.00;2,109.50;9,431.25;1,894.25
Dec 1, 2024 9:00 AM;Dec 1, 2024 10:00 AM;20,305.50;2,442.25;9,960.25;7,903.00
Dec 1, 2024 10:00 AM;Dec 1, 2024 11:00 AM;26,395.50;2,767.75;9,460.50;14,167.25
Dec 1, 2024 11:00 AM;Dec 1, 2024 12:00 PM;29,562.50;2,914.25;8,071.75;18,576.50
Dec 1, 2024 12:00 PM;Dec 1, 2024 1:00 PM;29,179.75;2,955.50;6,626.00;19,598.25
Dec 1, 2024 1:00 PM;Dec 1, 2024 2:00 PM;26,366.75;3,087.50;6,440.50;16,838.75
Dec 1, 2024 2:00 PM;Dec 1, 2024 3:00 PM;22,244.50;3,428.50;7,507.75;11,308.25
Dec 1, 2024 3:00 PM;Dec 1, 2024 4:00 PM;17,953.75;3,874.75;10,310.25;3,768.75
Dec 1, 2024 4:00 PM;Dec 1, 2024 5:00 PM;18,392.00;4,297.50;13,895.50;199.00
Dec 1, 2024 5:00 PM;Dec 1, 2024 6:00 PM;21,595.25;4,578.75;17,016.50;0.00
Dec 1, 2024 6:00 PM;Dec 1, 2024 7:00 PM;23,904.00;4,832.50;19,071.50;0.00
Dec 1, 2024 7:00 PM;Dec 1, 2024 8:00 PM;25,302.25;4,995.25;20,307.00;0.00
Dec 1, 2024 8:00 PM;Dec 1, 2024 9:00 PM;26,210.00;5,099.25;21,110.75;0.00
Dec 1, 2024 9:00 PM;Dec 1, 2024 10:00 PM;26,516.50;5,134.50;21,382.00;0.00
Dec 1, 2024 10:00 PM;Dec 1, 2024 11:00 PM;26,255.00;5,183.75;21,071.25;0.00
Dec 1, 2024 11:00 PM;Dec 2, 2024 12:00 AM;26,085.75;5,225.75;20,860.00;0.00
Dec 2, 2024 12:00 AM;Dec 2, 2024 1:00 AM;27,325.75;5,331.50;21,994.25;0.00
Dec 2, 2024 1:00 AM;Dec 2, 2024 2:00 AM;26,965.75;5,646.00;21,319.75;0.00
Dec 2, 2024 2:00 AM;Dec 2, 2024 3:00 AM;26,427.00;5,604.00;20,823.00;0.00
Dec 2, 2024 3:00 AM;Dec 2, 2024 4:00 AM;25,328.25;5,505.25;19,823.00;0.00
Dec 2, 2024 4:00 AM;Dec 2, 2024 5:00 AM;24,985.50;5,495.25;19,490.25;0.00
Dec 2, 2024 5:00 AM;Dec 2, 2024 6:00 AM;25,009.75;5,447.00;19,562.75;0.00
Dec 2, 2024 6:00 AM;Dec 2, 2024 7:00 AM;24,863.00;5,393.25;19,469.75;0.00
Dec 2, 2024 7:00 AM;Dec 2, 2024 8:00 AM;24,999.50;5,594.50;19,394.75;10.25
Dec 2, 2024 8:00 AM;Dec 2, 2024 9:00 AM;26,048.75;5,568.50;19,743.75;736.50
Dec 2, 2024 9:00 AM;Dec 2, 2024 10:00 AM;28,258.25;5,321.75;19,963.25;2,973.25
Dec 2, 2024 10:00 AM;Dec 2, 2024 11:00 AM;30,277.75;5,196.75;19,521.50;5,559.50
Dec 2, 2024 11:00 AM;Dec 2, 2024 12:00 PM;30,830.75;5,012.25;18,706.50;7,112.00
Dec 2, 2024 12:00 PM;Dec 2, 2024 1:00 PM;30,137.75;4,860.50;17,870.00;7,407.25
Dec 2, 2024 1:00 PM;Dec 2, 2024 2:00 PM;28,273.75;4,639.50;17,424.25;6,210.00
Dec 2, 2024 2:00 PM;Dec 2, 2024 3:00 PM;24,880.00;4,057.25;17,371.50;3,451.25
Dec 2, 2024 3:00 PM;Dec 2, 2024 4:00 PM;22,085.75;3,825.75;17,226.50;1,033.50
Dec 2, 2024 4:00 PM;Dec 2, 2024 5:00 PM;20,708.00;3,379.50;17,269.25;59.25
Dec 2, 2024 5:00 PM;Dec 2, 2024 6:00 PM;20,391.75;3,012.25;17,379.50;0.00
Dec 2, 2024 6:00 PM;Dec 2, 2024 7:00 PM;20,296.00;2,847.50;17,448.50;0.00
Dec 2, 2024 7:00 PM;Dec 2, 2024 8:00 PM;20,201.00;2,815.25;17,385.75;0.00
Dec 2, 2024 8:00 PM;Dec 2, 2024 9:00 PM;20,284.75;2,900.00;17,384.75;0.00
Dec 2, 2024 9:00 PM;Dec 2, 2024 10:00 PM;20,251.75;3,114.75;17,137.00;0.00
Dec 2, 2024 10:00 PM;Dec 2, 2024 11:00 PM;20,219.50;3,426.25;16,793.25;0.00
Dec 2, 2024 11:00 PM;Dec 3, 2024 12:00 AM;20,651.25;3,926.50;16,724.75;0.00
Dec 3, 2024 12:00 AM;Dec 3, 2024 1:00 AM;19,091.50;3,534.00;15,557.50;0.00
Dec 3, 2024 1:00 AM;Dec 3, 2024 2:00 AM;19,658.50;4,115.25;15,543.25;0.00
Dec 3, 2024 2:00 AM;Dec 3, 2024 3:00 AM;20,781.25;5,304.00;15,477.25;0.00
Dec 3, 2024 3:00 AM;Dec 3, 2024 4:00 AM;20,520.50;5,335.25;15,185.25;0.00
Dec 3, 2024 4:00 AM;Dec 3, 2024 5:00 AM;20,137.75;5,042.00;15,095.75;0.00
Dec 3, 2024 5:00 AM;Dec 3, 2024 6:00 AM;19,888.75;4,735.25;15,153.50;0.00
Dec 3, 2024 6:00 AM;Dec 3, 2024 7:00 AM;20,315.50;4,522.50;15,793.00;0.00
Dec 3, 2024 7:00 AM;Dec 3, 2024 8:00 AM;20,658.25;4,792.50;15,862.00;3.75
Dec 3, 2024 8:00 AM;Dec 3, 2024 9:00 AM;21,059.25;4,854.25;15,664.75;540.25
Dec 3, 2024 9:00 AM;Dec 3, 2024 10:00 AM;22,618.75;4,861.75;14,928.75;2,828.25
Dec 3, 2024 10:00 AM;Dec 3, 2024 11:00 AM;24,062.75;4,693.50;13,920.00;5,449.25
Dec 3, 2024 11:00 AM;Dec 3, 2024 12:00 PM;24,070.25;4,395.50;12,714.50;6,960.25
Dec 3, 2024 12:00 PM;Dec 3, 2024 1:00 PM;22,886.75;4,065.00;11,759.25;7,062.50
Dec 3, 2024 1:00 PM;Dec 3, 2024 2:00 PM;20,423.75;3,690.00;11,080.50;5,653.25
Dec 3, 2024 2:00 PM;Dec 3, 2024 3:00 PM;16,697.25;3,284.50;10,140.50;3,272.25
Dec 3, 2024 3:00 PM;Dec 3, 2024 4:00 PM;14,075.25;3,124.25;9,891.00;1,060.00
Dec 3, 2024 4:00 PM;Dec 3, 2024 5:00 PM;13,129.50;2,969.25;10,094.00;66.25
Dec 3, 2024 5:00 PM;Dec 3, 2024 6:00 PM;13,228.00;2,771.00;10,457.00;0.00
Dec 3, 2024 6:00 PM;Dec 3, 2024 7:00 PM;13,097.25;2,600.75;10,496.50;0.00
Dec 3, 2024 7:00 PM;Dec 3, 2024 8:00 PM;12,529.00;2,409.00;10,120.00;0.00
Dec 3, 2024 8:00 PM;Dec 3, 2024 9:00 PM;11,795.75;2,166.25;9,629.50;0.00
Dec 3, 2024 9:00 PM;Dec 3, 2024 10:00 PM;11,076.75;2,066.50;9,010.25;0.00
Dec 3, 2024 10:00 PM;Dec 3, 2024 11:00 PM;10,403.25;2,049.50;8,353.75;0.00
Dec 3, 2024 11:00 PM;Dec 4, 2024 12:00 AM;9,654.50;1,957.25;7,697.25;0.00
Dec 4, 2024 12:00 AM;Dec 4, 2024 1:00 AM;8,587.75;2,106.00;6,481.75;0.00
Dec 4, 2024 1:00 AM;Dec 4, 2024 2:00 AM;8,171.75;1,582.75;6,589.00;0.00
Dec 4, 2024 2:00 AM;Dec 4, 2024 3:00 AM;7,970.25;1,554.25;6,416.00;0.00
Dec 4, 2024 3:00 AM;Dec 4, 2024 4:00 AM;7,555.75;1,311.00;6,244.75;0.00
Dec 4, 2024 4:00 AM;Dec 4, 2024 5:00 AM;7,513.75;1,287.00;6,226.75;0.00
Dec 4, 2024 5:00 AM;Dec 4, 2024 6:00 AM;7,563.50;1,359.75;6,203.75;0.00
Dec 4, 2024 6:00 AM;Dec 4, 2024 7:00 AM;7,935.75;1,503.75;6,432.00;0.00
Dec 4, 2024 7:00 AM;Dec 4, 2024 8:00 AM;7,725.25;1,463.25;6,258.25;3.75
Dec 4, 2024 8:00 AM;Dec 4, 2024 9:00 AM;8,287.25;1,525.25;6,183.25;578.75
Dec 4, 2024 9:00 AM;Dec 4, 2024 10:00 AM;10,054.25;1,542.00;5,833.25;2,679.00
Dec 4, 2024 10:00 AM;Dec 4, 2024 11:00 AM;12,000.25;1,436.50;5,499.75;5,064.00
Dec 4, 2024 11:00 AM;Dec 4, 2024 12:00 PM;12,968.00;1,319.75;5,208.75;6,439.50
Dec 4, 2024 12:00 PM;Dec 4, 2024 1:00 PM;12,732.25;1,224.75;5,057.00;6,450.50
Dec 4, 2024 1:00 PM;Dec 4, 2024 2:00 PM;11,495.50;1,131.50;4,915.25;5,448.75
Dec 4, 2024 2:00 PM;Dec 4, 2024 3:00 PM;8,885.75;1,036.50;4,610.00;3,239.25
Dec 4, 2024 3:00 PM;Dec 4, 2024 4:00 PM;6,529.50;989.00;4,466.75;1,073.75
Dec 4, 2024 4:00 PM;Dec 4, 2024 5:00 PM;5,647.00;948.50;4,644.50;54.00
Dec 4, 2024 5:00 PM;Dec 4, 2024 6:00 PM;5,956.50;916.50;5,040.00;0.00
Dec 4, 2024 6:00 PM;Dec 4, 2024 7:00 PM;6,200.25;917.25;5,283.00;0.00
Dec 4, 2024 7:00 PM;Dec 4, 2024 8:00 PM;6,348.75;938.25;5,410.50;0.00
Dec 4, 2024 8:00 PM;Dec 4, 2024 9:00 PM;6,586.25;998.50;5,587.75;0.00
Dec 4, 2024 9:00 PM;Dec 4, 2024 10:00 PM;6,790.75;1,124.00;5,666.75;0.00
Dec 4, 2024 10:00 PM;Dec 4, 2024 11:00 PM;7,143.75;1,303.50;5,840.25;0.00
Dec 4, 2024 11:00 PM;Dec 5, 2024 12:00 AM;7,781.75;1,560.25;6,221.50;0.00
Dec 5, 2024 12:00 AM;Dec 5, 2024 1:00 AM;9,307.25;2,431.50;6,875.75;0.00
Dec 5, 2024 1:00 AM;Dec 5, 2024 2:00 AM;9,945.25;2,290.25;7,655.00;0.00
Dec 5, 2024 2:00 AM;Dec 5, 2024 3:00 AM;11,528.25;3,103.50;8,424.75;0.00
Dec 5, 2024 3:00 AM;Dec 5, 2024 4:00 AM;12,592.25;3,411.75;9,180.50;0.00
Dec 5, 2024 4:00 AM;Dec 5, 2024 5:00 AM;13,708.00;3,745.00;9,963.00;0.00
Dec 5, 2024 5:00 AM;Dec 5, 2024 6:00 AM;14,656.75;3,967.00;10,689.75;0.00
Dec 5, 2024 6:00 AM;Dec 5, 2024 7:00 AM;15,335.50;3,424.00;11,911.50;0.00
Dec 5, 2024 7:00 AM;Dec 5, 2024 8:00 AM;16,798.00;3,791.25;13,005.00;1.75
Dec 5, 2024 8:00 AM;Dec 5, 2024 9:00 AM;19,722.25;3,888.50;14,742.00;1,091.75
Dec 5, 2024 9:00 AM;Dec 5, 2024 10:00 AM;25,620.75;3,942.25;16,639.75;5,038.75
Dec 5, 2024 10:00 AM;Dec 5, 2024 11:00 AM;31,549.25;4,005.00;18,123.75;9,420.50
Dec 5, 2024 11:00 AM;Dec 5, 2024 12:00 PM;35,633.50;3,872.50;19,675.25;12,085.75
Dec 5, 2024 12:00 PM;Dec 5, 2024 1:00 PM;37,863.25;3,872.25;21,651.50;12,339.50
Dec 5, 2024 1:00 PM;Dec 5, 2024 2:00 PM;37,497.25;3,862.25;23,934.75;9,700.25
Dec 5, 2024 2:00 PM;Dec 5, 2024 3:00 PM;35,685.75;4,372.75;25,865.00;5,448.00
Dec 5, 2024 3:00 PM;Dec 5, 2024 4:00 PM;34,596.00;4,496.50;28,522.75;1,576.75
Dec 5, 2024 4:00 PM;Dec 5, 2024 5:00 PM;35,558.00;4,662.00;30,828.00;68.00
Dec 5, 2024 5:00 PM;Dec 5, 2024 6:00 PM;37,046.00;4,803.25;32,242.75;0.00
Dec 5, 2024 6:00 PM;Dec 5, 2024 7:00 PM;37,582.25;4,872.00;32,710.25;0.00
Dec 5, 2024 7:00 PM;Dec 5, 2024 8:00 PM;37,843.00;4,859.50;32,983.50;0.00
Dec 5, 2024 8:00 PM;Dec 5, 2024 9:00 PM;38,309.50;4,894.25;33,415.25;0.00
Dec 5, 2024 9:00 PM;Dec 5, 2024 10:00 PM;38,733.75;5,075.50;33,658.25;0.00
Dec 5, 2024 10:00 PM;Dec 5, 2024 11:00 PM;38,525.00;5,263.50;33,261.50;0.00
Dec 5, 2024 11:00 PM;Dec 6, 2024 12:00 AM;39,161.50;5,244.25;33,917.25;0.00
Dec 6, 2024 12:00 AM;Dec 6, 2024 1:00 AM;41,196.50;4,650.50;36,546.00;0.00
Dec 6, 2024 1:00 AM;Dec 6, 2024 2:00 AM;42,382.00;5,203.25;37,178.75;0.00
Dec 6, 2024 2:00 AM;Dec 6, 2024 3:00 AM;43,163.00;5,423.00;37,740.00;0.00
Dec 6, 2024 3:00 AM;Dec 6, 2024 4:00 AM;42,836.50;5,363.00;37,473.50;0.00
Dec 6, 2024 4:00 AM;Dec 6, 2024 5:00 AM;41,670.25;4,870.25;36,800.00;0.00
Dec 6, 2024 5:00 AM;Dec 6, 2024 6:00 AM;39,826.50;4,170.75;35,655.75;0.00
Dec 6, 2024 6:00 AM;Dec 6, 2024 7:00 AM;38,581.75;3,388.75;35,193.00;0.00
Dec 6, 2024 7:00 AM;Dec 6, 2024 8:00 AM;36,816.50;2,846.50;33,968.75;1.25
Dec 6, 2024 8:00 AM;Dec 6, 2024 9:00 AM;35,770.50;3,066.25;32,278.75;425.50
Dec 6, 2024 9:00 AM;Dec 6, 2024 10:00 AM;35,852.50;3,435.50;30,445.25;1,971.75
Dec 6, 2024 10:00 AM;Dec 6, 2024 11:00 AM;36,666.50;3,772.25;29,177.00;3,717.25
Dec 6, 2024 11:00 AM;Dec 6, 2024 12:00 PM;36,765.75;3,905.25;28,270.25;4,590.25
Dec 6, 2024 12:00 PM;Dec 6, 2024 1:00 PM;36,063.75;3,821.50;27,743.25;4,499.00
Dec 6, 2024 1:00 PM;Dec 6, 2024 2:00 PM;34,800.00;3,749.75;27,414.75;3,635.50
Dec 6, 2024 2:00 PM;Dec 6, 2024 3:00 PM;32,537.50;3,975.25;26,502.50;2,059.75
Dec 6, 2024 3:00 PM;Dec 6, 2024 4:00 PM;29,725.75;3,607.75;25,423.75;694.25
Dec 6, 2024 4:00 PM;Dec 6, 2024 5:00 PM;27,310.25;3,113.50;24,111.50;85.25
Dec 6, 2024 5:00 PM;Dec 6, 2024 6:00 PM;25,172.25;2,460.25;22,712.00;0.00
Dec 6, 2024 6:00 PM;Dec 6, 2024 7:00 PM;22,805.50;1,769.50;21,036.00;0.00
Dec 6, 2024 7:00 PM;Dec 6, 2024 8:00 PM;20,721.75;1,275.00;19,446.75;0.00
Dec 6, 2024 8:00 PM;Dec 6, 2024 9:00 PM;19,158.25;938.25;18,220.00;0.00
Dec 6, 2024 9:00 PM;Dec 6, 2024 10:00 PM;18,001.75;727.50;17,274.25;0.00
Dec 6, 2024 10:00 PM;Dec 6, 2024 11:00 PM;17,175.75;640.50;16,535.25;0.00
Dec 6, 2024 11:00 PM;Dec 7, 2024 12:00 AM;16,786.00;726.75;16,059.25;0.00
Dec 7, 2024 12:00 AM;Dec 7, 2024 1:00 AM;18,346.00;1,397.25;16,948.75;0.00
Dec 7, 2024 1:00 AM;Dec 7, 2024 2:00 AM;18,498.75;2,080.75;16,418.00;0.00
Dec 7, 2024 2:00 AM;Dec 7, 2024 3:00 AM;19,721.00;3,105.00;16,616.00;0.00
Dec 7, 2024 3:00 AM;Dec 7, 2024 4:00 AM;21,048.50;3,757.00;17,291.50;0.00
Dec 7, 2024 4:00 AM;Dec 7, 2024 5:00 AM;22,749.75;4,369.50;18,380.25;0.00
Dec 7, 2024 5:00 AM;Dec 7, 2024 6:00 AM;23,990.75;4,338.00;19,652.75;0.00
Dec 7, 2024 6:00 AM;Dec 7, 2024 7:00 AM;26,787.75;4,867.50;21,920.25;0.00
Dec 7, 2024 7:00 AM;Dec 7, 2024 8:00 AM;29,493.75;5,075.75;24,416.50;1.50
Dec 7, 2024 8:00 AM;Dec 7, 2024 9:00 AM;32,409.75;5,106.75;26,745.25;557.75
Dec 7, 2024 9:00 AM;Dec 7, 2024 10:00 AM;35,829.25;5,110.50;28,434.50;2,284.25
Dec 7, 2024 10:00 AM;Dec 7, 2024 11:00 AM;37,537.00;5,169.00;28,710.00;3,658.00
